date,open,high,low,close,volume,Name
09-05-2019,78.51,81.85,78.51,81.47,9768150,APA
10-05-2019,81.07,83.41,80.62,83.33,5826573,APA
13-05-2019,81.84,83.5,81.84,83.28,4690026,APA
14-05-2019,83.41,83.8,82.61,83.03,3521836,APA
15-05-2019,82.73,82.81,80.85,81.89,3303098,APA
16-05-2019,81.9,81.94,80.88,80.89,3029918,APA
17-05-2019,81.03,81.69,80.55,81.3,4380726,APA
20-05-2019,81.3,84.2,81.23,84.08,4729254,APA
21-05-2019,83.96,84.86,83.68,84.36,3207039,APA
22-05-2019,84.33,85.52,83.12,83.37,3961628,APA
23-05-2019,81.27,81.88,80.74,81.85,4890239,APA
24-05-2019,81.45,81.86,80.97,81.66,1873021,APA
28-05-2019,82.71,83.2,81.4074,82.39,3050344,APA
29-05-2019,81.71,85.14,81.54,84.29,4129449,APA
30-05-2019,83.91,85.15,83.111,84.75,3585067,APA
31-05-2019,84.4,85.29,82.09,82.13,3875347,APA
03-06-2019,82.71,84.58,82.12,84.57,5404826,APA
04-06-2019,84.13,84.92,83.5,84.35,2648583,APA
05-06-2019,84.99,86.31,84.68,84.74,4577800,APA
06-06-2019,85,85.86,84.22,85.8,3540400,APA
07-06-2019,85.75,86.1,84.59,84.73,4017750,APA
10-06-2019,84.93,85.82,84.37,85.61,3812964,APA
11-06-2019,84.58,84.925,84.15,84.4,3810766,APA
12-06-2019,85,85.36,84.26,84.45,5127477,APA
13-06-2019,84.14,85.24,83.9,85.12,2531202,APA
14-06-2019,85.44,85.61,84.49,84.89,2514304,APA
17-06-2019,85.34,86.92,85.29,86.52,3371726,APA
18-06-2019,86.45,87.57,86.26,87.12,2982790,APA
19-06-2019,87.23,87.57,86.57,86.57,3406717,APA
20-06-2019,85.61,85.85,84.2,84.93,4893340,APA
21-06-2019,85.56,85.645,84.45,85.04,4977221,APA
24-06-2019,83.72,84.27,81.67,82.18,4594826,APA
25-06-2019,82.87,83.12,82.3,82.64,3147572,APA
26-06-2019,83.21,83.59,82.85,83.17,2421542,APA
27-06-2019,83.55,84.22,83.3,84.06,2607454,APA
28-06-2019,83.61,84.59,83.295,83.83,3273918,APA
01-07-2019,84.21,84.32,83.03,83.3,4721253,APA
02-07-2019,83.22,84.33,81.47,82.13,5070557,APA
03-07-2019,81.77,81.93,79.5,80.23,5294820,APA
05-07-2019,81.77,83.01,81.28,82.17,5102685,APA
08-07-2019,82.52,82.88,81.32,81.45,3260789,APA
09-07-2019,81.87,82.19,80.75,81.46,3758413,APA
10-07-2019,81.4,81.43,80.1247,80.33,4649616,APA
11-07-2019,80.95,81.94,80.07,81.69,4687761,APA
12-07-2019,81.57,82.575,81.45,82.41,2286752,APA
15-07-2019,82.39,83.205,82.13,82.97,2733393,APA
16-07-2019,82.96,83.2199,81.45,82.03,2831368,APA
17-07-2019,82.06,82.52,81.8,82.51,2763787,APA
18-07-2019,82.51,83.675,82.47,83.6,2929406,APA
19-07-2019,85.25,85.41,83.89,84.98,5977373,APA
22-07-2019,84.9,84.97,83.71,83.9,3149151,APA
23-07-2019,83.89,84.15,83.3,83.57,1917227,APA
24-07-2019,83.31,83.56,81.8628,82.51,2298406,APA
25-07-2019,82.54,83.31,81.9,82.77,2185266,APA
26-07-2019,82.29,82.41,81.73,82.06,1880731,APA
29-07-2019,81.8,81.92,80.49,81.15,2458472,APA
30-07-2019,81,81.05,79.99,80.58,2333536,APA
31-07-2019,80.77,81.95,80.25,80.25,3034448,APA
01-08-2019,81.85,82.33,80.52,81.68,2924486,APA
02-08-2019,81.25,82.29,80.89,82,3832257,APA
05-08-2019,81.97,82.485,81.46,82.31,2437991,APA
06-08-2019,82.29,82.49,81.62,82.26,3302568,APA
07-08-2019,82.12,82.54,81.35,81.94,3248570,APA
08-08-2019,82,83.51,81.92,83.18,2331981,APA
09-08-2019,83.04,83.51,82.38,83.2,1845186,APA
12-08-2019,82.565,83.37,82.4,82.7,1369137,APA
13-08-2019,82.87,83,82.14,82.51,1837130,APA
14-08-2019,82.41,82.56,80.72,80.74,3349790,APA
15-08-2019,80.34,80.42,79.56,80.27,2642289,APA
16-08-2019,80.05,80.18,78.83,78.99,3453335,APA
19-08-2019,78.42,78.45,75.28,75.37,6771658,APA
20-08-2019,75.8,76.99,75.07,76.27,4361959,APA
21-08-2019,76.49,77.87,76.3,77.22,4464549,APA
22-08-2019,77.47,79.34,77.16,78.99,2402159,APA
23-08-2019,79.28,79.92,78.4,79.8,2471119,APA
26-08-2019,79.95,80.8,79.69,79.73,2307100,APA
27-08-2019,78.22,79.23,78.16,78.57,2879671,APA
28-08-2019,78.72,80.31,78.64,79.17,2377777,APA
29-08-2019,78.91,79.05,78.42,78.64,1737272,APA
30-08-2019,84.86,85.99,84.15,85.68,13946814,APA
03-09-2019,86.5,86.6899,84.41,84.79,4539509,APA
04-09-2019,84.56,86,84.5,85.53,3669547,APA
05-09-2019,85.98,86.73,85.76,86.19,3765304,APA
06-09-2019,86.19,87.1697,85.81,86.51,2794218,APA
09-09-2019,86.06,87.03,86.01,86.66,2411844,APA
10-09-2019,87.65,87.76,86.85,87.26,3453394,APA
11-09-2019,86.62,87.23,86.23,87.03,3094941,APA
12-09-2019,87.03,87.63,86.76,87.2,2334236,APA
13-09-2019,87.08,87.4225,86.43,86.81,1932800,APA
16-09-2019,87.78,87.865,86.905,87,2794698,APA
17-09-2019,87.82,88.74,87.55,88.25,3331210,APA
18-09-2019,88.05,89.17,87.445,88.93,2608013,APA
19-09-2019,89,89.11,88.05,88.47,1659421,APA
20-09-2019,88.54,88.605,87.6,87.85,4750073,APA
23-09-2019,87.5,87.82,87,87.37,1810780,APA
24-09-2019,87.5,87.88,86.573,87,2051043,APA
25-09-2019,87.28,87.55,86.59,86.63,2203498,APA
26-09-2019,86.92,86.995,86.03,86.49,2030340,APA
27-09-2019,86.24,86.9,86.06,86.25,1849866,APA
30-09-2019,85.43,85.59,84.75,85.14,2061314,APA
01-10-2019,84.76,86.84,84.76,86.47,2491715,APA
02-10-2019,85.96,86.46,84.97,86.07,2725281,APA
03-10-2019,86.08,86.46,85.28,85.63,1662152,APA
04-10-2019,85.56,87.29,85.36,87,1983042,APA
07-10-2019,86.04,87.16,85.63,86.82,1910481,APA
08-10-2019,87.04,87.45,85.98,86.1,2622125,APA
09-10-2019,86.42,86.48,84.95,85.92,2162275,APA
10-10-2019,86.62,87.68,86.44,87.62,2005818,APA
11-10-2019,86.88,88.31,86.8025,87.95,1764444,APA
14-10-2019,87.24,89.33,87.13,88.62,1608618,APA
15-10-2019,88.52,89.59,88.18,88.73,2721665,APA
16-10-2019,89,90.74,89,90.23,2965820,APA
17-10-2019,90,90.64,89.68,90.57,2231506,APA
18-10-2019,90.77,91.65,90.57,91.26,2761441,APA
21-10-2019,90.6,91.13,88.811,89.59,3557658,APA
22-10-2019,89.85,90.6,89.21,89.7,1799187,APA
23-10-2019,89.26,89.59,88.09,88.74,1981249,APA
24-10-2019,88.73,90.24,88.47,89.77,2026030,APA
25-10-2019,90.11,90.53,89.77,90.45,1705582,APA
28-10-2019,90.53,90.715,90,90.36,1757644,APA
29-10-2019,90.55,91.2077,90.41,90.85,1563934,APA
30-10-2019,90.64,91.18,88.21,88.93,2157668,APA
31-10-2019,89.11,89.97,88.53,88.8,1951777,APA
01-11-2019,88.89,89.7,88.35,89.24,2323162,APA
04-11-2019,89.59,90.4,89.246,90.35,1772834,APA
05-11-2019,90.09,90.09,89.02,89.13,2527311,APA
06-11-2019,89.5,89.89,87.73,88.45,3192725,APA
07-11-2019,89.37,91.1,88.13,88.59,4677771,APA
08-11-2019,88.78,89.9,88.59,89.8,3248050,APA
11-11-2019,90,90.17,89.42,89.79,2142888,APA
12-11-2019,89.84,90.11,89.03,89.71,3456102,APA
13-11-2019,89.13,90.89,88.84,90.85,2395533,APA
14-11-2019,90.76,92.44,90.42,92.13,2914448,APA
15-11-2019,92.26,92.84,91.6,92.5,2634056,APA
18-11-2019,91.42,93.2,91.42,91.99,2559899,APA
19-11-2019,91.83,93.22,91.62,93.01,3316924,APA
20-11-2019,93.42,93.9875,92.78,93.18,2539600,APA
21-11-2019,93.49,94.84,93.49,93.99,2546193,APA
22-11-2019,93.99,94.77,93.41,94.42,2104484,APA
25-11-2019,93.85,94.07,92.1501,93.24,2012484,APA
26-11-2019,93.24,94.55,92.67,93.74,2588551,APA
27-11-2019,93.42,93.73,91.51,92.04,2586438,APA
29-11-2019,91.94,92.28,90.8701,91.49,1178289,APA
02-12-2019,91.22,91.85,90.7,91.2,2066809,APA
03-12-2019,91.28,91.34,89.9,90.56,2843886,APA
04-12-2019,90.65,91.27,89.54,89.89,2148162,APA
05-12-2019,89.52,90.82,89.11,89.84,2759163,APA
06-12-2019,90.94,91.05,88.95,89.02,2363538,APA
09-12-2019,89.09,90.03,88.24,88.98,2662745,APA
10-12-2019,88.55,89.51,87.68,87.88,2493115,APA
11-12-2019,87.88,88.2,86.14,86.42,2539248,APA
12-12-2019,85.76,86.48,85.07,86.03,3522534,APA
13-12-2019,85.78,86.5,85.3,86.16,2618445,APA
16-12-2019,86.13,86.841,85.65,86.14,2636268,APA
17-12-2019,85.69,85.97,85.24,85.28,3413199,APA
18-12-2019,85.35,86,84.15,85.87,2366532,APA
19-12-2019,85.54,86.8,85.34,86.59,2216961,APA
20-12-2019,86.44,87.15,86.41,86.41,2967663,APA
23-12-2019,87.04,87.634,85.87,85.96,2217833,APA
24-12-2019,86.1,86.48,85.81,86.21,822141,APA
26-12-2019,86.5,86.75,85.9,86.31,1232108,APA
27-12-2019,86.39,87.04,85.881,86.68,1501396,APA
30-12-2019,87.16,87.83,86.11,86.16,1635114,APA
31-12-2019,86.15,86.42,85.5,85.94,2331117,APA
02-01-2020,85.82,85.97,85.16,85.48,2565384,APA
03-01-2020,85.8,86.73,85.375,85.54,2259386,APA
06-01-2020,85.76,86.465,85.123,86.31,2316499,APA
07-01-2020,86.42,87.91,86.13,87.9,2812787,APA
08-01-2020,87.56,87.58,86.36,86.65,2712796,APA
09-01-2020,86.49,87,85.43,86.09,2141937,APA
10-01-2020,85.95,86.46,85.64,86.2,2389194,APA
13-01-2020,85.95,86.41,84.06,84.29,2583829,APA
14-01-2020,84.5,85.82,84.5,85.69,3453656,APA
15-01-2020,85.85,86.04,84.26,84.44,2970207,APA
16-01-2020,84.25,85.95,83.75,85.9,3187674,APA
17-01-2020,85.9,85.9,84.28,84.31,2859104,APA
21-01-2020,84.78,85.23,84.31,84.49,2090779,APA
22-01-2020,84.76,85.22,83.36,84.53,2444880,APA
23-01-2020,84.17,84.74,83.23,83.59,2154438,APA
24-01-2020,83.4,83.55,82.13,82.42,3194197,APA
27-01-2020,81.93,82,80.62,81.18,3540822,APA
28-01-2020,81.02,82.63,81,81.99,2213418,APA
29-01-2020,81.33,81.91,80.8,81.02,2009754,APA
30-01-2020,81.69,81.7,80.67,81.28,1453250,APA
31-01-2020,80.3,80.95,79.84,80.26,2425471,APA
03-02-2020,80.26,80.628,78.69,78.73,3198271,APA
04-02-2020,79.24,79.545,78.46,78.5,3155348,APA
05-02-2020,78.69,78.83,77.31,78.02,3694477,APA
06-02-2020,78.33,80.09,78.29,79.92,2431559,APA
07-02-2020,80.46,81.62,80.26,81.4,3529144,APA
10-02-2020,81.46,81.59,80.28,80.75,2164323,APA
11-02-2020,80.08,81.8,79.18,81.38,2874429,APA
12-02-2020,81.78,81.98,81.1,81.28,2318672,APA
13-02-2020,79.53,81.17,78.53,80.96,5583288,APA
14-02-2020,81.15,83.82,81.05,83.39,4410727,APA
18-02-2020,83.42,83.76,82.53,83.32,3364630,APA
19-02-2020,83.26,85.29,82.805,84.07,3748845,APA
20-02-2020,84.17,84.58,83.74,84.36,2835081,APA
21-02-2020,84.91,85.95,84.53,84.56,3571131,APA
24-02-2020,85.01,85.83,84.25,84.33,3861329,APA
25-02-2020,84.06,84.06,82.24,83.09,3982676,APA
26-02-2020,83.01,83.1,79.78,79.82,6759522,APA
27-02-2020,79.61,79.85,79.08,79.59,4270873,APA
28-02-2020,79.71,80.14,79.05,79.29,5037795,APA
03-03-2020,79,80.78,78.98,79.86,4064791,APA
04-03-2020,80.24,80.77,79.51,80.48,3578765,APA
05-03-2020,80.17,80.369,78.83,79.01,3976245,APA
06-03-2020,79.04,79.85,78.76,79.52,3458071,APA
07-03-2020,79.98,80.26,79.6,80.05,2125706,APA
10-03-2020,79.85,80.61,79.552,80.5,2781869,APA
11-03-2020,80.49,81.26,79.36,79.55,2187734,APA
12-03-2020,78.94,79.67,78.7,79.19,2444964,APA
13-03-2020,79.22,79.58,78.58,78.99,2519463,APA
14-03-2020,79.03,79.365,78.4,79.23,2448642,APA
17-03-2020,79.5,79.76,79,79.37,1569433,APA
18-03-2020,79.35,80.48,79.23,80.04,2447823,APA
19-03-2020,80.16,80.24,79,79.33,1945458,APA
20-03-2020,79.33,80.21,78.84,80.05,1805973,APA
21-03-2020,80.66,81.39,80.29,80.71,4360483,APA
24-03-2020,80.89,81.385,80.63,80.77,2203937,APA
25-03-2020,81.32,81.99,81.2101,81.93,3133435,APA
26-03-2020,82.24,82.49,81.39,81.46,2575047,APA
27-03-2020,81.58,82.48,81.17,82.08,2516075,APA
28-03-2020,82.33,83.36,82.04,83.02,3210431,APA
31-03-2020,83.84,83.9,82.4,82.95,2506665,APA
01-04-2020,82.79,83.82,82.7,83.76,3550757,APA
02-04-2020,83.47,84.48,83.27,84.23,2001219,APA
03-04-2020,84.31,85.41,84.2,85.36,2834644,APA
04-04-2020,85.85,86.32,85.16,85.47,3032065,APA
07-04-2020,85,85.19,83.83,84.09,3070283,APA
08-04-2020,84.43,85.5,84,85.18,2978118,APA
09-04-2020,84.63,84.75,82.59,83.65,4315224,APA
10-04-2020,83.24,84.081,82.72,82.72,3384889,APA
11-04-2020,82.43,83.11,81.9003,82.09,2919718,APA
14-04-2020,82.92,83,81.87,82.57,3017586,APA
15-04-2020,82.65,83.81,82.24,83.33,3773887,APA
16-04-2020,84.09,84.69,83.1601,84.17,3401264,APA
17-04-2020,83.97,85.19,83.74,85.11,4798124,APA
21-04-2020,85,85.82,84.75,85.8,3190444,APA
22-04-2020,85.38,86.4,84.78,86.2,3000882,APA
23-04-2020,86.14,88.32,86.1,87.58,5507257,APA
24-04-2020,87.79,88.39,87.38,87.96,2631462,APA
25-04-2020,87.46,87.87,86.43,87.28,3530445,APA
28-04-2020,87.37,87.55,86.09,86.81,2862042,APA
29-04-2020,87.5,88.69,87.47,87.83,2486648,APA
30-04-2020,87.25,87.44,86.45,86.8,3681285,APA
01-05-2020,86.77,87.23,86.36,87.04,3636180,APA
02-05-2020,87,87.82,86.77,86.96,1834046,APA
05-05-2020,86.53,87.25,86.33,86.96,2573259,APA
06-05-2020,87.02,87.59,86.42,86.42,3547621,APA
07-05-2020,87.05,88.13,86.57,87.76,3872491,APA
08-05-2020,88.58,89.97,86.83,88.03,3996718,APA
09-05-2020,88.5,89.59,87.84,88.89,4973373,APA
12-05-2020,89.2,90.1,88.9,90.04,3362008,APA
13-05-2020,90.31,90.69,89.81,90.02,2213994,APA
14-05-2020,90.05,90.32,89.79,89.87,2700985,APA
15-05-2020,89.86,89.86,88.18,88.92,3450680,APA
16-05-2020,88.84,89.15,88,88.78,4010074,APA
19-05-2020,88.34,89.85,88.21,89.33,3648849,APA
20-05-2020,89,90.3,88.95,89.73,2314188,APA
21-05-2020,90.04,90.38,89.4376,90.29,1740121,APA
22-05-2020,90.26,90.8,89.86,90.34,2098514,APA
23-05-2020,90.33,90.61,90.06,90.18,3204141,APA
27-05-2020,90.36,90.79,89.77,90.36,1929594,APA
28-05-2020,90.62,91.96,90.62,91.76,4467193,APA
29-05-2020,91.95,93.24,91.72,93.06,4409630,APA
30-05-2020,92.59,93.4,92.22,93.22,3762257,APA
02-06-2020,93.09,93.33,92.43,92.64,1865498,APA
03-06-2020,92.19,92.52,91.53,92,3466375,APA
04-06-2020,91.93,92.86,91.93,92.5,2189857,APA
05-06-2020,92.68,93.36,92.31,93.17,1914240,APA
06-06-2020,92.85,94.79,92.75,94.31,4109632,APA
09-06-2020,94.29,95.605,93.89,94.65,4058679,APA
10-06-2020,94.46,95.17,94.16,95.05,2533358,APA
11-06-2020,94.68,95.6,94.514,95.41,2331330,APA
12-06-2020,95.78,97.15,95.75,96.31,3204672,APA
13-06-2020,96.87,97.74,96.51,97.66,2778922,APA
16-06-2020,97.9,98.27,97.52,98.2,2473086,APA
17-06-2020,97.74,98.26,97.32,98,3183278,APA
18-06-2020,98.04,99.72,97.9,99.6,3067162,APA
19-06-2020,99.13,100.404,98.98,100.02,3091000,APA
20-06-2020,100.19,100.84,99.73,100.69,4327926,APA
23-06-2020,101.48,102.34,101,101.6,3985233,APA
24-06-2020,101.62,101.724,98.51,98.85,3273670,APA
25-06-2020,99.1,99.55,98.19,99.38,3205620,APA
26-06-2020,99.61,99.7,98.72,99.69,1947730,APA
27-06-2020,99.47,99.85,98.96,99.76,2011787,APA
30-06-2020,99.81,101.9844,99.6861,100.62,3729632,APA
01-07-2020,100.95,101.44,100.14,100.51,1955028,APA
02-07-2020,100,100.5,99.4,99.85,2019999,APA
03-07-2020,99.85,100.22,99.395,100.03,1086170,APA
07-07-2020,100.46,100.46,98.8349,99.05,1945519,APA
08-07-2020,98.59,99.43,98.29,98.46,2621490,APA
09-07-2020,98.5,99.75,98.47,99.65,1952727,APA
10-07-2020,98.42,99.622,97.88,99.22,2202967,APA
11-07-2020,98.72,99.09,97.37,97.4,2191886,APA
14-07-2020,97.93,98.91,97.92,98.55,1950816,APA
15-07-2020,97.99,98.8,97.32,97.94,2605452,APA
16-07-2020,98.5,99.9,98.46,99.87,2525994,APA
17-07-2020,100,101.5,98.81,98.91,2912603,APA
18-07-2020,99.04,99.24,98.2,98.58,2143493,APA
21-07-2020,98.42,98.69,97.811,98.56,1441459,APA
22-07-2020,103.72,104,102.22,103.12,5868310,APA
23-07-2020,102.98,103.51,101.47,103.48,3972849,APA
24-07-2020,103.36,103.37,102.38,102.6,3707618,APA
25-07-2020,102.24,103.44,101.16,101.85,1317339,APA
28-07-2020,101.39,101.94,100.64,101.27,1803254,APA
29-07-2020,100.99,101.9599,100.71,101.32,1934691,APA
30-07-2020,102.19,102.65,100.75,101.29,2321340,APA
31-07-2020,103.08,104.57,101.899,102.66,6191450,APA
01-08-2020,99.88,102.6,99.7,102.29,3933454,APA
04-08-2020,99.88,102.6,99.7,102.29,3956835,APA
05-08-2020,101.71,101.71,98.45,99.38,4064709,APA
06-08-2020,98.91,101.67,98.879,99.95,2386721,APA
07-08-2020,100.44,100.66,97.91,98.57,2904147,APA
08-08-2020,98.99,100.7,98.635,100.38,1895275,APA
11-08-2020,100.4,101.11,99.7101,99.87,1887509,APA
12-08-2020,99.58,99.86,98,98.47,2691089,APA
13-08-2020,98.79,100,98.285,98.6,2302263,APA
14-08-2020,99.05,99.34,97.68,97.94,2861701,APA
15-08-2020,98.44,99.11,97.87,98.68,3567823,APA
18-08-2020,99.31,99.87,97.6,98.5,2695135,APA
19-08-2020,98.83,99.89,98.825,99.27,2441574,APA
20-08-2020,99.34,100.47,98.65,100.34,2447045,APA
21-08-2020,100.02,101.42,99.56,101.13,1887894,APA
22-08-2020,100.95,100.95,99.71,99.82,1656975,APA
25-08-2020,100.12,101.66,100.03,101.43,1757605,APA
26-08-2020,101.5,102.55,101.41,101.55,2040129,APA
27-08-2020,101.66,102.29,101.02,101.53,1647059,APA
28-08-2020,101.45,101.87,101.04,101.37,2163987,APA
29-08-2020,100.81,102.03,100.81,101.83,3029757,APA
02-09-2020,101.82,101.91,99.56,100.16,2349913,APA
03-09-2020,101.33,102,100.26,100.36,2137478,APA
04-09-2020,100.21,100.87,98.1,98.76,2218834,APA
05-09-2020,98.26,99.7,98.26,99.53,2536754,APA
08-09-2020,98.8,98.86,97.35,97.93,2198829,APA
09-09-2020,97.9,98.59,96.64,97.11,2749381,APA
10-09-2020,96.74,97.36,95.91,97.28,2609381,APA
11-09-2020,96.1,97.67,95.81,97.63,2090149,APA
12-09-2020,97.25,97.5,96.08,96.24,1623443,APA
15-09-2020,95.92,97.315,95.22,97.12,1858901,APA
16-09-2020,97.27,98.75,97.13,97.82,2296255,APA
17-09-2020,98.27,98.57,97.334,97.5,3594906,APA
18-09-2020,97.88,98.27,96.54,97.01,1908701,APA
19-09-2020,97.55,97.97,96.51,96.51,2565982,APA
22-09-2020,96.09,96.42,94.251,94.52,2601895,APA
23-09-2020,94.47,95.97,94.3,95.06,1647693,APA
24-09-2020,94.39,95.53,92.9,94.85,2817588,APA
25-09-2020,95.03,95.14,93.31,93.31,1892596,APA
26-09-2020,93.36,95.17,92.95,94.62,1507674,APA
29-09-2020,93.33,94.92,92.98,94.68,1824648,APA
30-09-2020,94.41,94.67,92.84,93.87,3647322,APA
01-10-2020,93.59,93.87,90.77,91.05,4988022,APA
02-10-2020,90.06,90.13,87.68,88.74,5087359,APA
03-10-2020,88.77,89.06,86.77,86.95,4516642,APA
06-10-2020,87.41,87.41,85.76,86.19,6633680,APA
07-10-2020,85.46,86.55,84.15,84.21,3126003,APA
08-10-2020,83.77,85.46,82.97,85.43,3927096,APA
09-10-2020,84.8,85.19,81.79,81.88,3215194,APA
10-10-2020,81.48,82.14,79.31,79.91,4893203,APA
13-10-2020,79.9,80.72,75.835,75.93,5009350,APA
14-10-2020,76.41,77.27,74.14,74.4,4407840,APA
15-10-2020,72.51,72.89,69.28,72.67,10104736,APA
16-10-2020,70.83,74.53,70.66,73.23,6225403,APA
17-10-2020,74.4,75.31,72.72,72.85,6391817,APA
20-10-2020,73.05,73.32,71.76,72.93,4547756,APA
21-10-2020,73.61,75.649,73.54,75.53,4278783,APA
22-10-2020,75.48,76.27,73.82,73.87,3858283,APA
23-10-2020,74.81,76.87,74.63,76.08,4556840,APA
24-10-2020,75.84,76.11,74.5901,75.81,2237854,APA
27-10-2020,74.52,74.52,72.47,73.05,4162813,APA
28-10-2020,73.57,75.69,72.9005,75.24,4255677,APA
29-10-2020,75.66,76.16,74.27,75.56,3964748,APA
30-10-2020,75.35,76.4,74.59,75.81,2754165,APA
31-10-2020,75.89,77.28,74.59,77.2,3613765,APA
03-11-2020,78.02,78.65,76.16,76.4,5192289,APA
04-11-2020,75.42,76,73.58,74.21,5463144,APA
05-11-2020,75.66,76.16,74.27,75.56,3964748,APA
06-11-2020,73.98,75.48,72.74,75.44,4763941,APA
07-11-2020,75.8,76.7,75.16,76.52,4094119,APA
10-11-2020,77.17,77.57,74.56,75.1,3840452,APA
11-11-2020,75.39,75.715,74.11,75.41,2557153,APA
12-11-2020,74.99,75.36,73.65,73.7,2730079,APA
13-11-2020,73.3,73.57,70.94,72.07,4141493,APA
14-11-2020,72.31,73.64,71.55,73.35,4153452,APA
17-11-2020,73,73.02,71.59,72.09,4765586,APA
18-11-2020,71.79,72.68,71.21,72.07,3275068,APA
19-11-2020,72.4,72.4,71.41,72.05,4645121,APA
20-11-2020,72.24,74.39,71.92,74.24,4667505,APA
21-11-2020,75.8,76.31,74.73,75.7,4970730,APA
24-11-2020,75.45,75.93,74.44,75.81,5173502,APA
25-11-2020,76,76.15,73.2,73.36,3868850,APA
26-11-2020,73.09,73.22,71.9501,72.24,2976463,APA
28-11-2020,68.34,68.39,63.73,64.09,5685121,APA
01-12-2020,63.41,63.93,62,63.81,7308964,APA
02-12-2020,62.64,64.41,62.64,63.11,7966723,APA
03-12-2020,63.59,65.58,63.12,64.3,6209524,APA
04-12-2020,63.36,64.19,62.78,63.25,5625970,APA
05-12-2020,62.49,62.855,60.12,61.64,7447399,APA
08-12-2020,60.86,60.9,57.3,57.43,7954587,APA
09-12-2020,57.1,59.3212,56.66,58.84,8809122,APA
10-12-2020,57.42,58.62,56.8,57.78,10394267,APA
11-12-2020,57.57,58.94,56.855,57.04,5948951,APA
12-12-2020,56.1,57.97,55.8,56.44,8017106,APA
15-12-2020,57.01,57.46,55.08,55.2,9221168,APA
