date,open,high,low,close,volume,Name
21-05-2019,77.35,77.65,76.9,77.04,1330432,ARE
22-05-2019,76.97,77.11,73.29,74.17,1396528,ARE
23-05-2019,73.38,73.93,72.01,73.63,1413288,ARE
24-05-2019,73.25,73.74,72.41,73.7,1362831,ARE
28-05-2019,74.28,74.36,71.81,72.22,650573,ARE
29-05-2019,71.71,71.84,69.76,70.41,897946,ARE
30-05-2019,70.35,70.93,69.63,69.77,972772,ARE
31-05-2019,69.75,70.08,68.47,68.5,1471386,ARE
03-06-2019,68.62,68.86,67.55,68.7,932750,ARE
04-06-2019,68.86,69.11,67.89,67.89,762309,ARE
05-06-2019,67.87,68.12,66.97,67.29,635357,ARE
06-06-2019,67.18,68.05,66.46,68.04,627233,ARE
07-06-2019,68.19,68.51,66.27,67.26,421093,ARE
10-06-2019,67.8,68.22,67.08,67.45,512699,ARE
11-06-2019,66.41,67.31,66.26,66.31,398612,ARE
12-06-2019,66.76,66.76,65.03,65.21,381519,ARE
13-06-2019,65.03,67.44,65.02,67.24,553471,ARE
14-06-2019,67.15,68.47,66.99,67.75,513143,ARE
17-06-2019,68.09,68.46,67.08,67.43,538604,ARE
18-06-2019,67.33,68.25,67.14,68.09,460158,ARE
19-06-2019,68.18,68.18,65.01,65.4,401805,ARE
20-06-2019,64.81,64.96,63.07,63.28,565898,ARE
21-06-2019,63.56,64.39,62.6,62.89,799508,ARE
24-06-2019,61.99,64.08,61.2,62.66,674392,ARE
25-06-2019,63.07,63.46,62.495,63.15,653636,ARE
26-06-2019,63.26,64.16,62.95,63.87,606045,ARE
27-06-2019,64.78,66.58,64.68,65.86,646982,ARE
28-06-2019,65.99,66.66,65.16,65.72,944639,ARE
01-07-2019,66.02,66.89,65.46,66.02,662376,ARE
02-07-2019,65.88,67.55,65.88,67.44,662644,ARE
03-07-2019,67.11,67.566,66.49,66.92,338460,ARE
05-07-2019,67.26,67.51,65.46,66.71,406639,ARE
08-07-2019,67.16,67.65,66.94,67.32,333894,ARE
09-07-2019,67.43,68.7775,67.36,68.29,287344,ARE
10-07-2019,68.08,68.85,67.775,68.44,466970,ARE
11-07-2019,69.27,69.93,69.19,69.93,512514,ARE
12-07-2019,69.78,70.15,68.78,68.79,406326,ARE
15-07-2019,68.96,69.9,68.96,69.47,283880,ARE
16-07-2019,69.44,69.93,68.97,69.32,316752,ARE
17-07-2019,69.68,69.82,69.16,69.53,228091,ARE
18-07-2019,69.56,70.62,69.56,70.38,348112,ARE
19-07-2019,70.4,70.64,69.94,70.08,286968,ARE
22-07-2019,70.08,70.37,69.75,70.36,355717,ARE
23-07-2019,70.44,71.29,70.07,71.11,463182,ARE
24-07-2019,71.17,71.17,69.01,69.68,398826,ARE
25-07-2019,69.49,70.2,69.21,70.04,279467,ARE
26-07-2019,69.86,70.36,69.25,69.62,298504,ARE
29-07-2019,69.63,69.84,68.54,68.73,442749,ARE
30-07-2019,69.09,70.05,68.79,69.36,289726,ARE
31-07-2019,69.48,69.81,67.63,68.5,436545,ARE
01-08-2019,68.91,69.69,68.27,68.44,817682,ARE
02-08-2019,68.4,68.66,67.01,67.88,490965,ARE
05-08-2019,67.69,68.4,67.65,68.1,521603,ARE
06-08-2019,67.89,68.97,67.76,68.65,573750,ARE
07-08-2019,68.45,68.74,67.87,68.15,247034,ARE
08-08-2019,68.39,68.4,67.58,67.71,249086,ARE
09-08-2019,67.45,68.98,66.08,68.45,243978,ARE
12-08-2019,68.26,68.33,67.23,67.41,224368,ARE
13-08-2019,67.36,67.36,65.92,66.15,465854,ARE
14-08-2019,66.08,66.51,65.8,65.85,253113,ARE
15-08-2019,65.52,65.52,64.07,64.07,445742,ARE
16-08-2019,63.83,64.02,62.08,62.15,355210,ARE
19-08-2019,61.96,62.34,60.91,61.02,468760,ARE
20-08-2019,61.16,62.71,61.16,62.46,411131,ARE
21-08-2019,62.26,62.815,61.4,61.88,360747,ARE
22-08-2019,61.86,62.26,61.29,62.04,323183,ARE
23-08-2019,62.26,62.4,61.82,61.97,922150,ARE
26-08-2019,62.14,62.51,61.77,62.25,308178,ARE
27-08-2019,61.81,62.51,61.52,62.3,248892,ARE
28-08-2019,62.41,62.41,61.79,61.92,254073,ARE
29-08-2019,61.95,62.17,61.57,62.16,213313,ARE
30-08-2019,62.3,62.59,61.49,61.67,407389,ARE
03-09-2019,62.21,62.44,60.86,61.5,938940,ARE
04-09-2019,61.69,62.12,61.34,61.77,812085,ARE
05-09-2019,61.85,62.29,61.38,61.43,439102,ARE
06-09-2019,61.99,62.4,61.69,61.92,626636,ARE
09-09-2019,62.2,63.52,61.83,63.3,992929,ARE
10-09-2019,63.47,63.88,62.7,63.28,876381,ARE
11-09-2019,63.12,63.61,62.9,63.39,355316,ARE
12-09-2019,63.46,63.92,62.77,62.99,462121,ARE
13-09-2019,63.22,63.28,62.86,63.1,335816,ARE
16-09-2019,64.16,64.665,63.43,63.53,403067,ARE
17-09-2019,63.69,64.1,63.47,64,271569,ARE
18-09-2019,63.84,66.97,63.16,66.95,472496,ARE
19-09-2019,66.98,67.62,66.58,67.4,591409,ARE
20-09-2019,67.56,67.63,65.8,65.89,563427,ARE
23-09-2019,65.75,66.55,65.515,66.25,423348,ARE
24-09-2019,66.17,66.36,65.37,65.44,293835,ARE
25-09-2019,65.49,66.14,65.05,65.39,273983,ARE
26-09-2019,64.72,65.19,64.251,64.89,285983,ARE
27-09-2019,64.58,64.94,63.89,64.29,349050,ARE
30-09-2019,63.92,64.5,63.16,63.85,461906,ARE
01-10-2019,63.91,65.39,63.81,64.51,722591,ARE
02-10-2019,64.28,64.72,63.62,64.56,499543,ARE
03-10-2019,64.56,64.72,63.38,63.46,438909,ARE
04-10-2019,63.44,63.99,63,63.36,251051,ARE
07-10-2019,63.02,63.88,63.02,63.5,308999,ARE
08-10-2019,63.52,63.9625,63.18,63.48,350909,ARE
09-10-2019,63.69,64.43,63.17,63.33,437815,ARE
10-10-2019,63.79,64.57,63.79,64.47,471001,ARE
11-10-2019,64.16,64.83,63.44,63.86,739920,ARE
14-10-2019,63.4,64.17,63.24,63.56,722857,ARE
15-10-2019,63.51,63.67,62.94,63.19,626745,ARE
16-10-2019,63.36,64.36,63.225,64.11,486111,ARE
17-10-2019,63.9,66.06,63.8,65.98,601139,ARE
18-10-2019,66.09,66.21,65.43,66.01,615768,ARE
21-10-2019,66.21,66.22,65.32,65.74,325658,ARE
22-10-2019,65.93,66.81,64.76,66.33,333344,ARE
23-10-2019,66.18,66.63,65.72,66.6,270677,ARE
24-10-2019,66.54,66.77,65.98,66.43,440397,ARE
25-10-2019,66.36,67.99,65.66,67.85,428433,ARE
28-10-2019,67.59,67.68,66.455,67.15,434516,ARE
29-10-2019,67.05,67.19,65.62,66.85,636852,ARE
30-10-2019,66.66,66.72,66.164,66.61,305885,ARE
31-10-2019,66.47,66.96,64.85,65.78,735596,ARE
01-11-2019,65.89,67.26,65.45,66.42,317053,ARE
04-11-2019,66.42,66.71,65.62,66.37,384968,ARE
05-11-2019,66.11,66.18,64.89,65.27,473348,ARE
06-11-2019,65.64,65.69,64.98,65.08,243742,ARE
07-11-2019,65.23,65.29,64.11,64.4,289066,ARE
08-11-2019,64.11,65.18,62.59,63.67,268201,ARE
11-11-2019,63.77,64.1364,63.27,63.63,164265,ARE
12-11-2019,63.6,63.6,62.66,63.09,178976,ARE
13-11-2019,62.97,63.62,62.52,63.61,278397,ARE
14-11-2019,63.81,64.73,63.81,64.24,137998,ARE
15-11-2019,64.47,64.97,63.895,64.93,247646,ARE
18-11-2019,64.96,65.1725,64.43,64.63,272076,ARE
19-11-2019,64.37,64.41,63.53,63.94,355411,ARE
20-11-2019,63.93,64.435,63.22,63.51,326087,ARE
21-11-2019,63.7,64.75,63.35,64.58,455281,ARE
22-11-2019,64.51,64.76,63.84,64.6,399482,ARE
25-11-2019,64.75,64.75,64,64.26,474120,ARE
26-11-2019,64.53,64.6,63.83,64.1,386507,ARE
27-11-2019,64.17,64.3892,63.69,64.15,303908,ARE
29-11-2019,64.27,64.55,63.202,63.26,216850,ARE
02-12-2019,63.17,63.705,62.3201,63.15,341056,ARE
03-12-2019,62.93,64.1,62.76,63.2,550320,ARE
04-12-2019,65.77,66.3,62.08,62.32,563072,ARE
05-12-2019,62.14,62.89,61.87,62.65,782788,ARE
06-12-2019,63.12,63.614,62.78,63.29,554612,ARE
09-12-2019,63.34,63.81,63.02,63.6,542095,ARE
10-12-2019,63.55,63.98,63.33,63.35,350362,ARE
11-12-2019,63.55,64,61.72,61.84,405649,ARE
12-12-2019,61.9,62.51,61.1139,61.12,426154,ARE
13-12-2019,61.46,62.29,61.08,61.45,548815,ARE
16-12-2019,61.72,62.42,61.24,61.63,414470,ARE
17-12-2019,61.78,63.33,61.5,63.3,565118,ARE
18-12-2019,63.33,64.31,62.43,64.27,452120,ARE
19-12-2019,63.83,64.02,62.61,62.63,362552,ARE
20-12-2019,62.61,64.24,62.49,64.2,1018330,ARE
23-12-2019,64.3,64.71,64.04,64.22,567467,ARE
24-12-2019,64.17,64.638,63.88,64.3,141157,ARE
26-12-2019,64.31,64.77,63.605,63.98,293630,ARE
27-12-2019,63.08,63.64,62.64,63.57,261922,ARE
30-12-2019,63.7,63.95,63.21,63.77,316278,ARE
31-12-2019,63.64,64.37,63.46,63.62,408705,ARE
02-01-2020,63.34,64.11,62.93,63.73,402659,ARE
03-01-2020,63.76,64.88,63.59,64.4,361171,ARE
06-01-2020,64.45,65.09,64.06,64.16,447124,ARE
07-01-2020,64.23,64.77,63.75,64.34,310620,ARE
08-01-2020,64.31,64.62,63.65,64.2,244645,ARE
09-01-2020,64.52,64.55,63.62,64.12,329065,ARE
10-01-2020,64.52,64.89,63.99,64.75,394335,ARE
13-01-2020,64.65,64.91,64.21,64.42,298194,ARE
14-01-2020,64.68,65.3,64.67,65.04,399315,ARE
15-01-2020,65.36,65.97,65.31,65.84,235070,ARE
16-01-2020,65.89,66.19,65.45,66.01,399195,ARE
17-01-2020,66.41,66.47,65.92,66.22,965421,ARE
21-01-2020,66.41,67.788,66.2,67.55,640806,ARE
22-01-2020,67.76,68.41,67.76,68.34,1097360,ARE
23-01-2020,68.05,68.95,67.97,68.7,759900,ARE
24-01-2020,68.66,68.87,67.88,68.06,440358,ARE
27-01-2020,67.66,68.28,67.23,67.76,541204,ARE
28-01-2020,67.83,68.8,67.83,68.5,425359,ARE
29-01-2020,68.09,68.66,67.84,68.5,652330,ARE
30-01-2020,68.89,69.44,68.34,69.25,407924,ARE
31-01-2020,68.66,70.52,68.49,70.13,683889,ARE
03-02-2020,70.57,70.57,69.01,69.5,1171730,ARE
04-02-2020,68.48,70.38,67.526,70.15,1098275,ARE
05-02-2020,70.23,70.57,69.9,70.23,789707,ARE
06-02-2020,70.36,71.21,70.2,71.08,434859,ARE
07-02-2020,71.23,71.64,70.55,70.73,481873,ARE
10-02-2020,70.62,71.75,70.51,71.66,567935,ARE
11-02-2020,71.54,71.93,71.13,71.15,567639,ARE
12-02-2020,71.33,71.63,70.63,71.24,422459,ARE
13-02-2020,70.88,72.03,70.6985,71.64,306049,ARE
14-02-2020,71.53,72.16,71.43,72.01,228414,ARE
18-02-2020,72.09,72.53,71.77,72.53,322857,ARE
19-02-2020,72.3,73.41,72.294,72.58,388841,ARE
20-02-2020,72.65,73.32,71.625,72.09,604576,ARE
21-02-2020,72.23,73.111,71.66,72.9,633152,ARE
24-02-2020,72.91,73.5,72.33,72.34,463742,ARE
25-02-2020,72.41,73.3,72.28,72.8,327763,ARE
26-02-2020,73.07,73.27,72.57,72.61,352620,ARE
27-02-2020,72.68,73.09,72.03,72.53,230637,ARE
28-02-2020,72.53,72.89,72.37,72.45,755774,ARE
03-03-2020,72.03,73.15,72,72.84,500695,ARE
04-03-2020,73.46,74.11,73.23,74.09,501274,ARE
05-03-2020,73.96,74.34,72.95,73.69,466167,ARE
06-03-2020,73.91,73.91,72.91,73.3,290113,ARE
07-03-2020,73.13,73.2,71.88,72.46,379399,ARE
10-03-2020,72.33,72.51,71.7,71.99,378529,ARE
11-03-2020,72.27,73.69,72.27,73.28,373347,ARE
12-03-2020,73.11,73.67,73.02,73.21,449765,ARE
13-03-2020,73.3,73.3,72.54,73.07,267233,ARE
14-03-2020,73.01,73.65,72.86,72.97,203523,ARE
17-03-2020,73.33,73.73,72.92,73.57,461804,ARE
18-03-2020,73.42,73.81,73.09,73.72,358447,ARE
19-03-2020,73.83,74.24,71.9,71.94,259663,ARE
20-03-2020,71.92,72.2,71,72.18,386542,ARE
21-03-2020,72.2,73.4,72.2,73.16,615521,ARE
24-03-2020,73.17,73.64,71.99,72.5,343485,ARE
25-03-2020,72.79,73.48,72.22,72.58,242815,ARE
26-03-2020,72.67,72.81,71.41,71.46,389402,ARE
27-03-2020,70.73,71.39,70.09,71.28,227635,ARE
28-03-2020,71.32,72.38,71.27,72.02,237478,ARE
31-03-2020,72.2,73.04,71.32,72.56,277471,ARE
01-04-2020,71.81,72.24,70.97,71.9,839449,ARE
02-04-2020,71.84,72.46,71.44,72.37,432468,ARE
03-04-2020,72.25,72.61,71.99,72.41,526669,ARE
04-04-2020,72.79,72.96,72.22,72.53,275499,ARE
07-04-2020,72.63,73.86,72.58,73.36,407666,ARE
08-04-2020,73.33,73.74,72.88,73.02,432743,ARE
09-04-2020,73.09,73.35,72.5,72.83,194585,ARE
10-04-2020,72.96,73.22,71.37,71.48,374263,ARE
11-04-2020,71.42,72.06,71.032,71.15,387963,ARE
14-04-2020,71.58,72.56,71.15,72.46,397874,ARE
15-04-2020,72.51,73.74,72.04,73.68,355751,ARE
16-04-2020,73.9,74.39,73.44,73.98,445973,ARE
17-04-2020,73.69,73.87,73.09,73.28,302297,ARE
21-04-2020,73.22,73.96,73,73.43,226384,ARE
22-04-2020,73.58,73.85,72.98,73.61,261176,ARE
23-04-2020,73.65,74.01,73.266,73.59,677030,ARE
24-04-2020,73.91,74.17,73.42,74.01,454489,ARE
25-04-2020,73.55,73.97,73.2,73.37,185180,ARE
28-04-2020,73.55,73.95,73.03,73.68,374314,ARE
29-04-2020,73.9,74.15,73.08,73.48,228571,ARE
30-04-2020,73.53,73.86,73.19,73.82,239669,ARE
01-05-2020,73.76,73.86,72.89,73.57,386249,ARE
02-05-2020,73.47,74.67,73.44,74.3,260358,ARE
05-05-2020,73.96,74.5,73.83,74.25,320618,ARE
06-05-2020,73,74.69,73,74.68,559735,ARE
07-05-2020,74.89,75.435,74.22,74.77,494050,ARE
08-05-2020,74.73,75.66,74.6,74.74,384132,ARE
09-05-2020,74.8,75.25,74.49,74.97,290110,ARE
12-05-2020,75.19,75.64,74.9,75.29,283921,ARE
13-05-2020,75.37,76.07,74.68,75,207153,ARE
14-05-2020,75.08,75.52,74.42,75.24,281315,ARE
15-05-2020,75.05,75.44,74.29,75.43,293243,ARE
16-05-2020,75.27,75.99,74.97,75.98,160770,ARE
19-05-2020,76.05,76.3,75.46,75.66,257323,ARE
20-05-2020,75.58,76.02,75.06,75.17,271139,ARE
21-05-2020,75.36,75.64,74.76,74.98,171044,ARE
22-05-2020,74.97,75.29,74.53,74.61,218203,ARE
23-05-2020,74.85,75.41,74.494,75.2,265440,ARE
27-05-2020,75.24,75.31,74.26,74.85,590581,ARE
28-05-2020,74.79,74.93,74.18,74.86,454824,ARE
29-05-2020,75.02,75.53,74.71,75.47,188792,ARE
30-05-2020,75.45,76.28,75.27,76.09,521875,ARE
02-06-2020,75.92,77.08,75.81,76.89,348281,ARE
03-06-2020,76.86,77.15,76.42,76.99,241697,ARE
04-06-2020,76.86,77.19,76.52,77.02,227079,ARE
05-06-2020,77.13,78.36,76.9,78.3,359969,ARE
06-06-2020,78.38,78.69,77.6,77.78,330252,ARE
09-06-2020,77.81,78.07,76.96,77.18,210666,ARE
10-06-2020,77.07,77.34,76.37,76.65,255382,ARE
11-06-2020,76.6,76.94,76.1,76.4,226259,ARE
12-06-2020,76.25,76.98,75.74,76.91,450206,ARE
13-06-2020,77.1,77.3,76.31,76.73,214331,ARE
16-06-2020,76.75,77.14,76.212,76.56,199728,ARE
17-06-2020,76.66,77.16,76.42,76.86,362404,ARE
18-06-2020,76.83,77.52,76.75,77.37,246462,ARE
19-06-2020,77.52,77.83,77.2,77.5,255418,ARE
20-06-2020,77.49,77.585,76.48,76.94,666615,ARE
23-06-2020,77.04,77.4,76.73,76.78,220169,ARE
24-06-2020,76.86,77.15,76.58,76.94,241882,ARE
25-06-2020,76.98,77.37,76.82,77.13,224947,ARE
26-06-2020,76.43,76.43,75.9,76.32,203157,ARE
27-06-2020,76.28,77.08,75.74,77.06,441629,ARE
30-06-2020,76.91,77.65,76.76,77.64,551100,ARE
01-07-2020,77.89,78.15,77.15,77.83,727567,ARE
02-07-2020,77.58,78.09,77.08,77.9,380015,ARE
03-07-2020,77.69,77.71,76.98,77.36,269434,ARE
07-07-2020,77.08,77.65,77.07,77.35,222086,ARE
08-07-2020,77.48,77.65,77.22,77.54,220350,ARE
09-07-2020,77.52,77.96,76.94,77.49,246086,ARE
10-07-2020,77.09,78.13,77.04,77.87,310497,ARE
11-07-2020,78.04,78.15,77.61,77.98,208396,ARE
14-07-2020,78.21,78.37,77.61,78.16,284374,ARE
15-07-2020,78.3,78.43,77.68,78.22,209148,ARE
16-07-2020,78.41,78.465,77.64,78.2,327665,ARE
17-07-2020,77.69,78.68,77.69,78.67,430507,ARE
18-07-2020,77.69,78.68,77.69,78.67,430507,ARE
21-07-2020,78.55,78.775,78.11,78.69,237880,ARE
22-07-2020,79.02,79.44,78.83,79.4,442033,ARE
23-07-2020,79.45,79.54,79.18,79.25,217071,ARE
24-07-2020,79.43,79.73,79.08,79.32,263271,ARE
25-07-2020,79.16,79.4,78.81,78.87,424234,ARE
28-07-2020,78.84,79.44,78.6,79.28,319179,ARE
29-07-2020,79.09,79.25,77.66,78.5,612575,ARE
30-07-2020,79.01,79.01,77.83,78.48,393675,ARE
31-07-2020,77.22,79.08,76.98,78.6,766898,ARE
01-08-2020,78.45,78.96,78.04,78.07,760034,ARE
04-08-2020,78.14,78.14,77.15,77.81,463839,ARE
05-08-2020,77.71,77.84,76.86,77.12,361837,ARE
06-08-2020,76.98,77.77,76.955,77.57,435142,ARE
07-08-2020,77.59,77.89,76.98,77.28,314367,ARE
08-08-2020,77.3,77.665,76.82,77.63,269899,ARE
11-08-2020,77.89,78.11,77.48,77.65,257934,ARE
12-08-2020,77.87,78.05,77.47,77.88,377083,ARE
13-08-2020,77.98,78.78,77.98,78.59,378367,ARE
14-08-2020,78.31,78.91,78.22,78.39,348359,ARE
15-08-2020,78.79,78.79,77.87,78.08,398864,ARE
18-08-2020,78.53,79.58,78.43,79.55,519398,ARE
19-08-2020,79.79,79.87,79.18,79.75,291323,ARE
20-08-2020,79.87,80.49,79.27,80.3,370059,ARE
21-08-2020,80.48,80.6535,79.75,80.2,315363,ARE
22-08-2020,80.01,80.3699,79.07,79.31,223651,ARE
25-08-2020,79.71,80,78.659,78.95,193354,ARE
26-08-2020,78.93,79.29,78.88,78.95,250556,ARE
27-08-2020,79.18,79.245,78.76,78.93,202657,ARE
28-08-2020,78.91,79.17,78.53,78.82,221044,ARE
29-08-2020,78.83,79.18,78.72,79.06,397668,ARE
02-09-2020,79.21,79.54,78.82,79.12,603970,ARE
03-09-2020,79.39,79.64,79.23,79.59,393208,ARE
04-09-2020,79.53,79.86,79.19,79.42,441427,ARE
05-09-2020,79.47,80.23,79.19,79.88,515229,ARE
08-09-2020,79.63,80.13,79.62,79.77,245651,ARE
09-09-2020,79.63,79.63,79.03,79.03,495057,ARE
10-09-2020,78.83,79.06,78.15,78.22,482173,ARE
11-09-2020,78.29,78.92,78.08,78.8,379397,ARE
12-09-2020,78.56,78.565,76.14,76.61,536823,ARE
15-09-2020,76.57,77.09,76,76.24,674116,ARE
16-09-2020,76.08,76.69,75.92,76.38,541902,ARE
17-09-2020,76.68,77.35,76.11,76.28,501689,ARE
18-09-2020,76.33,76.365,75.16,75.31,728409,ARE
19-09-2020,75.42,75.795,75.18,75.18,754647,ARE
22-09-2020,75.18,75.23,74.35,74.38,416298,ARE
23-09-2020,74.26,74.3899,73.39,73.4,585545,ARE
24-09-2020,73.38,74.05,73.08,73.81,874772,ARE
25-09-2020,73.76,74.13,73.37,74,703731,ARE
26-09-2020,73.33,74.44,72.91,74.34,524784,ARE
29-09-2020,74.52,74.58,73.69,74.58,536927,ARE
30-09-2020,74.75,74.795,73.73,73.75,523049,ARE
01-10-2020,73.67,74.324,73.53,74.16,553723,ARE
02-10-2020,74,74.5,73.44,73.92,373719,ARE
03-10-2020,74.33,74.48,73.59,74.13,323157,ARE
06-10-2020,74.21,74.76,74.02,74.45,351599,ARE
07-10-2020,74.2,74.86,74.01,74.21,315941,ARE
08-10-2020,74.33,76.32,74.05,76.31,589567,ARE
09-10-2020,76.18,77.49,76.18,76.9,650727,ARE
10-10-2020,77.11,77.92,76.74,77.54,703390,ARE
13-10-2020,77.61,78.5644,77.21,78.31,538931,ARE
14-10-2020,78.55,80.43,78.31,79.95,746961,ARE
15-10-2020,79.6,80.605,78.52,79.99,1297347,ARE
16-10-2020,79.56,80.44,78.64,80.29,898152,ARE
17-10-2020,81,81,79.21,80.06,605413,ARE
20-10-2020,80.07,80.8,79.82,80.74,356746,ARE
21-10-2020,81.06,81.72,80.74,81.69,380038,ARE
22-10-2020,81.67,82.45,81.55,81.89,246124,ARE
23-10-2020,82.42,82.77,81.98,82.52,423906,ARE
24-10-2020,82.46,82.9,81.655,82.21,502447,ARE
27-10-2020,82.14,82.65,81.97,82.39,473270,ARE
28-10-2020,82.61,82.67,81.86,82.32,456900,ARE
29-10-2020,82.22,82.42,81.44,81.87,487466,ARE
30-10-2020,82.99,83.4,82.832,83.27,402017,ARE
31-10-2020,82.36,83.46,82.32,83,590351,ARE
03-11-2020,83.24,83.82,82.57,83.79,665070,ARE
04-11-2020,83.89,84.23,82.75,83.37,383366,ARE
05-11-2020,83.7,84.05,82.8,83.11,481242,ARE
06-11-2020,82.91,83.36,82.24,82.47,331894,ARE
07-11-2020,82.49,82.93,81.945,82.38,328305,ARE
10-11-2020,82.25,83.8,82.25,83.74,287703,ARE
11-11-2020,83.78,84.136,82.91,83.48,233447,ARE
12-11-2020,83.32,83.53,82.62,82.75,312223,ARE
13-11-2020,82.99,83.4,82.832,83.27,402017,ARE
14-11-2020,83.08,83.43,82.16,82.32,239732,ARE
17-11-2020,82.47,83.05,82.41,82.94,234377,ARE
18-11-2020,83.1,83.17,82.51,83.12,455364,ARE
19-11-2020,82.97,83.16,82.41,82.57,352098,ARE
20-11-2020,81.9,82.22,81.49,81.58,459113,ARE
21-11-2020,81.84,82.55,81.83,82.2,496089,ARE
24-11-2020,82.56,84.045,82.45,84,688794,ARE
25-11-2020,84.05,84.21,83.515,83.99,478903,ARE
26-11-2020,83.99,85.76,83.99,85.68,461660,ARE
28-11-2020,85.89,86.6,85.55,85.92,242020,ARE
01-12-2020,85.49,86.39,85.2,85.88,385237,ARE
02-12-2020,85.54,86.82,85.15,86.57,277538,ARE
03-12-2020,86.4,86.91,86.22,86.39,288746,ARE
04-12-2020,86.85,88.3,86.05,88.12,622327,ARE
05-12-2020,87.82,88.39,87.06,88.13,471565,ARE
08-12-2020,87.84,89.72,87.63,89.7,553816,ARE
09-12-2020,89.61,91.49,89.09,90.19,630383,ARE
10-12-2020,90.24,90.4699,88.71,88.97,449078,ARE
11-12-2020,89.58,89.64,89.06,89.15,214595,ARE
12-12-2020,88.71,89.515,87.86,87.94,278601,ARE
